unitid,year,fips,race,sex,completers
115773,2015,6,9,99,4
115773,2015,6,1,1,15
115773,2015,6,1,2,45
115861,2014,6,7,1,2
115861,2014,6,7,2,1
115861,2014,6,5,99,1
115861,2014,6,4,1,2
115861,2014,6,4,2,7
115861,2014,6,2,99,5
115861,2014,6,3,1,318
115861,2014,6,3,2,535
115861,2014,6,6,99,0
115861,2014,6,8,1,0
115861,2014,6,8,2,0
115861,2014,6,99,99,952
115861,2014,6,9,1,21
115861,2014,6,9,2,34
115861,2014,6,1,99,26
115861,2015,6,7,99,3
115861,2015,6,5,1,0
115861,2015,6,5,2,0
115861,2015,6,4,99,6
115861,2015,6,2,1,3
115861,2015,6,2,2,3
115861,2015,6,3,99,867
115861,2015,6,6,1,0
115861,2015,6,6,2,0
115861,2015,6,8,99,0
115861,2015,6,99,1,391
115861,2015,6,99,2,571
115861,2015,6,9,99,53
115861,2015,6,1,1,9
115861,2015,6,1,2,18
115931,2014,6,7,1,3
115931,2014,6,7,2,1
115931,2014,6,5,99,1
115931,2014,6,4,1,29
115931,2014,6,4,2,17
115931,2014,6,2,99,13
115931,2014,6,3,1,107
115931,2014,6,3,2,64
115931,2014,6,6,99,1
115931,2014,6,8,1,0
115931,2014,6,8,2,0
115931,2014,6,99,99,284
115931,2014,6,9,1,0
115931,2014,6,9,2,0
115931,2014,6,1,99,48
115931,2015,6,7,99,1
115931,2015,6,5,1,0
115931,2015,6,5,2,0
115931,2015,6,4,99,56
115931,2015,6,2,1,13
115931,2015,6,2,2,3
115931,2015,6,3,99,160
115931,2015,6,6,1,0
115931,2015,6,6,2,0
115931,2015,6,8,99,0
115931,2015,6,99,1,249
115931,2015,6,99,2,81
115931,2015,6,9,99,28
115931,2015,6,1,1,52
115931,2015,6,1,2,17
116226,2014,6,7,1,0
116226,2014,6,7,2,3
116226,2014,6,5,99,0
116226,2014,6,4,1,0
116226,2014,6,4,2,5
116226,2014,6,2,99,0
116226,2014,6,3,1,0
116226,2014,6,3,2,9
116226,2014,6,6,99,0
116226,2014,6,8,1,0
116226,2014,6,8,2,2
116226,2014,6,99,99,59
116226,2014,6,9,1,0
116226,2014,6,9,2,0
116226,2014,6,1,99,40
116226,2015,6,7,99,1
116226,2015,6,5,1,0
116226,2015,6,5,2,0
116226,2015,6,4,99,6
116226,2015,6,2,1,0
116226,2015,6,2,2,1
116226,2015,6,3,99,8
116226,2015,6,6,1,0
116226,2015,6,6,2,0
116226,2015,6,8,99,1
116226,2015,6,99,1,4
116226,2015,6,99,2,58
116226,2015,6,9,99,0
116226,2015,6,1,1,4
116226,2015,6,1,2,41
116350,2014,6,7,1,0
116350,2014,6,7,2,1
116350,2014,6,5,99,7
116350,2014,6,4,1,3
116350,2014,6,4,2,5
116350,2014,6,2,99,14
116350,2014,6,3,1,5
116350,2014,6,3,2,41
116350,2014,6,6,99,0
116350,2014,6,8,1,0
116350,2014,6,8,2,0
116350,2014,6,99,99,171
116350,2014,6,9,1,0
116350,2014,6,9,2,2
116350,2014,6,1,99,93
116350,2015,6,7,99,0
116350,2015,6,5,1,1
116350,2015,6,5,2,4
116350,2015,6,4,99,7
116350,2015,6,2,1,1
116350,2015,6,2,2,11
116350,2015,6,3,99,54
116350,2015,6,6,1,0
116350,2015,6,6,2,0
116350,2015,6,8,99,0
116350,2015,6,99,1,21
116350,2015,6,99,2,142
116350,2015,6,9,99,4
116350,2015,6,1,1,11
116350,2015,6,1,2,70
116439,2014,6,7,1,32
116439,2014,6,7,2,38
116439,2014,6,5,99,1
116439,2014,6,4,1,221
116439,2014,6,4,2,238
116439,2014,6,2,99,29
116439,2014,6,3,1,130
116439,2014,6,3,2,142
116439,2014,6,6,99,4
116439,2014,6,8,1,30
116439,2014,6,8,2,37
116439,2014,6,99,99,1468
116439,2014,6,9,1,21
116439,2014,6,9,2,12
116439,2014,6,1,99,533
116439,2015,6,7,99,84
116439,2015,6,5,1,2
116439,2015,6,5,2,0
116439,2015,6,4,99,434
116439,2015,6,2,1,10
116439,2015,6,2,2,17
116439,2015,6,3,99,322
116439,2015,6,6,1,1
116439,2015,6,6,2,2
116439,2015,6,8,99,97
116439,2015,6,99,1,681
116439,2015,6,99,2,845
116439,2015,6,9,99,26
116439,2015,6,1,1,233
116439,2015,6,1,2,298
116466,2014,6,7,1,6
116466,2014,6,7,2,3
116466,2014,6,5,99,2
116466,2014,6,4,1,58
116466,2014,6,4,2,9
116466,2014,6,2,99,69
116466,2014,6,3,1,75
116466,2014,6,3,2,24
116466,2014,6,6,99,6
116466,2014,6,8,1,0
116466,2014,6,8,2,0
116466,2014,6,99,99,386
116466,2014,6,9,1,14
116466,2014,6,9,2,3
116466,2014,6,1,99,117
116475,2014,6,7,1,3
116475,2014,6,7,2,1
116475,2014,6,5,99,2
116475,2014,6,4,1,13
116475,2014,6,4,2,3
116475,2014,6,2,99,9
116475,2014,6,3,1,88
116475,2014,6,3,2,25
116475,2014,6,6,99,1
116475,2014,6,8,1,0
116475,2014,6,8,2,0
116475,2014,6,99,99,201
116475,2014,6,9,1,8
116475,2014,6,9,2,0
116475,2014,6,1,99,48
116484,2014,6,7,1,6
116484,2014,6,7,2,2
116484,2014,6,5,99,3
116484,2014,6,4,1,31
116484,2014,6,4,2,6
116484,2014,6,2,99,13
116484,2014,6,3,1,128
116484,2014,6,3,2,34
116484,2014,6,6,99,3
116484,2014,6,8,1,0
116484,2014,6,8,2,0
116484,2014,6,99,99,334
116484,2014,6,9,1,6
116484,2014,6,9,2,1
116484,2014,6,1,99,101
116563,2014,6,7,1,0
116563,2014,6,7,2,14
116563,2014,6,5,99,1
116563,2014,6,4,1,0
116563,2014,6,4,2,0
116563,2014,6,2,99,9
116563,2014,6,3,1,0
116563,2014,6,3,2,32
116563,2014,6,6,99,1
116563,2014,6,8,1,0
116563,2014,6,8,2,0
116563,2014,6,99,99,115
116563,2014,6,9,1,0
116563,2014,6,9,2,1
116563,2014,6,1,99,57
116563,2015,6,7,99,10
116563,2015,6,5,1,0
116563,2015,6,5,2,0
116563,2015,6,4,99,5
116563,2015,6,2,1,1
116563,2015,6,2,2,9
116563,2015,6,3,99,29
116563,2015,6,6,1,0
116563,2015,6,6,2,3
116563,2015,6,8,99,0
116563,2015,6,99,1,3
116563,2015,6,99,2,104
116563,2015,6,9,99,2
116563,2015,6,1,1,0
116563,2015,6,1,2,48
116712,2014,6,7,1,2
116712,2014,6,7,2,9
116712,2014,6,5,99,5
116712,2014,6,4,1,6
116712,2014,6,4,2,18
116712,2014,6,2,99,35
116712,2014,6,3,1,4
116712,2014,6,3,2,24
116712,2014,6,6,99,3
116712,2014,6,8,1,5
116712,2014,6,8,2,7
116712,2014,6,99,99,352
116712,2014,6,9,1,11
116712,2014,6,9,2,28
116712,2014,6,1,99,195
116712,2015,6,7,99,10
116712,2015,6,5,1,2
116712,2015,6,5,2,6
116712,2015,6,4,99,27
116712,2015,6,2,1,8
116712,2015,6,2,2,29
116712,2015,6,3,99,39
116712,2015,6,6,1,0
116712,2015,6,6,2,3
116712,2015,6,8,99,11
116712,2015,6,99,1,82
116712,2015,6,99,2,258
116712,2015,6,9,99,36
116712,2015,6,1,1,44
116712,2015,6,1,2,125
116846,2014,6,7,1,0
116846,2014,6,7,2,0
116846,2014,6,5,99,0
116846,2014,6,4,1,0
116846,2014,6,4,2,1
116846,2014,6,2,99,2
116846,2014,6,3,1,1
116846,2014,6,3,2,0
116846,2014,6,6,99,0
116846,2014,6,8,1,0
116846,2014,6,8,2,0
116846,2014,6,99,99,68
116846,2014,6,9,1,14
116846,2014,6,9,2,17
116846,2014,6,1,99,33
116846,2015,6,7,99,1
116846,2015,6,5,1,0
116846,2015,6,5,2,0
116846,2015,6,4,99,0
116846,2015,6,2,1,0
116846,2015,6,2,2,1
116846,2015,6,3,99,2
116846,2015,6,6,1,0
116846,2015,6,6,2,0
116846,2015,6,8,99,1
116846,2015,6,99,1,25
116846,2015,6,99,2,25
116846,2015,6,9,99,20
116846,2015,6,1,1,15
116846,2015,6,1,2,10
117052,2014,6,7,1,12
117052,2014,6,7,2,6
117052,2014,6,5,99,3
117052,2014,6,4,1,23
117052,2014,6,4,2,34
117052,2014,6,2,99,26
117052,2014,6,3,1,252
117052,2014,6,3,2,395
117052,2014,6,6,99,1
117052,2014,6,8,1,1
117052,2014,6,8,2,0
117052,2014,6,99,99,1112
117052,2014,6,9,1,10
117052,2014,6,9,2,12
117052,2014,6,1,99,337
117052,2015,6,7,99,13
117052,2015,6,5,1,2
117052,2015,6,5,2,2
117052,2015,6,4,99,48
117052,2015,6,2,1,4
117052,2015,6,2,2,6
117052,2015,6,3,99,672
117052,2015,6,6,1,1
117052,2015,6,6,2,0
117052,2015,6,8,99,0
117052,2015,6,99,1,423
117052,2015,6,99,2,573
117052,2015,6,9,99,14
117052,2015,6,1,1,113
117052,2015,6,1,2,121
117104,2014,6,7,1,0
117104,2014,6,7,2,1
117104,2014,6,5,99,0
117104,2014,6,4,1,7
117104,2014,6,4,2,3
117104,2014,6,2,99,2
117104,2014,6,3,1,6
117104,2014,6,3,2,9
117104,2014,6,6,99,1
117104,2014,6,8,1,0
117104,2014,6,8,2,0
117104,2014,6,99,99,115
117104,2014,6,9,1,2
117104,2014,6,9,2,2
117104,2014,6,1,99,82
117104,2015,6,7,99,1
117104,2015,6,5,1,0
117104,2015,6,5,2,0
117104,2015,6,4,99,6
117104,2015,6,2,1,3
117104,2015,6,2,2,1
117104,2015,6,3,99,27
117104,2015,6,6,1,2
117104,2015,6,6,2,0
117104,2015,6,8,99,0
117104,2015,6,99,1,82
117104,2015,6,99,2,72
117104,2015,6,9,99,5
117104,2015,6,1,1,60
117104,2015,6,1,2,49
117113,2014,6,7,1,0
117113,2014,6,7,2,0
117113,2014,6,5,99,2
117113,2014,6,4,1,3
117113,2014,6,4,2,3
117113,2014,6,2,99,3
117113,2014,6,3,1,74
117113,2014,6,3,2,81
117113,2014,6,6,99,0
117113,2014,6,8,1,0
117113,2014,6,8,2,0
117113,2014,6,99,99,464
117113,2014,6,9,1,166
117113,2014,6,9,2,115
117113,2014,6,1,99,17
117113,2015,6,7,99,1
117113,2015,6,5,1,0
117113,2015,6,5,2,0
117113,2015,6,4,99,23
117113,2015,6,2,1,8
117113,2015,6,2,2,10
117113,2015,6,3,99,143
117113,2015,6,6,1,0
117113,2015,6,6,2,1
117113,2015,6,8,99,13
117113,2015,6,99,1,202
117113,2015,6,99,2,182
117113,2015,6,9,99,80
117113,2015,6,1,1,60
117113,2015,6,1,2,45
117140,2014,6,7,1,18
117140,2014,6,7,2,29
117140,2014,6,5,99,7
117140,2014,6,4,1,56
117140,2014,6,4,2,70
117140,2014,6,2,99,147
117140,2014,6,3,1,312
117140,2014,6,3,2,683
117140,2014,6,6,99,9
117140,2014,6,8,1,224
117140,2014,6,8,2,238
117140,2014,6,99,99,2761
117140,2014,6,9,1,105
117140,2014,6,9,2,165
117140,2014,6,1,99,698
117140,2015,6,7,99,51
117140,2015,6,5,1,7
117140,2015,6,5,2,4
117140,2015,6,4,99,109
117140,2015,6,2,1,44
117140,2015,6,2,2,100
117140,2015,6,3,99,936
117140,2015,6,6,1,4
117140,2015,6,6,2,4
117140,2015,6,8,99,344
117140,2015,6,99,1,945
117140,2015,6,99,2,1419
117140,2015,6,9,99,211
117140,2015,6,1,1,221
117140,2015,6,1,2,329
117168,2014,6,7,1,0
117168,2014,6,7,2,0
117168,2014,6,5,99,1
117168,2014,6,4,1,3
117168,2014,6,4,2,10
117168,2014,6,2,99,1
117168,2014,6,3,1,8
117168,2014,6,3,2,7
117168,2014,6,6,99,0
117168,2014,6,8,1,1
117168,2014,6,8,2,1
117168,2014,6,99,99,87
117168,2014,6,9,1,6
117168,2014,6,9,2,13
117168,2014,6,1,99,36
117168,2015,6,7,99,2
117168,2015,6,5,1,1
117168,2015,6,5,2,0
117168,2015,6,4,99,23
117168,2015,6,2,1,1
117168,2015,6,2,2,0
117168,2015,6,3,99,22
117168,2015,6,6,1,0
117168,2015,6,6,2,1
117168,2015,6,8,99,5
117168,2015,6,99,1,54
117168,2015,6,99,2,71
117168,2015,6,9,99,16
117168,2015,6,1,1,21
117168,2015,6,1,2,33
117195,2014,6,7,1,6
117195,2014,6,7,2,4
117195,2014,6,5,99,0
117195,2014,6,4,1,9
117195,2014,6,4,2,8
117195,2014,6,2,99,1
117195,2014,6,3,1,16
117195,2014,6,3,2,23
117195,2014,6,6,99,0
117195,2014,6,8,1,4
117195,2014,6,8,2,0
117195,2014,6,99,99,177
117195,2014,6,9,1,2
117195,2014,6,9,2,0
117195,2014,6,1,99,104
117195,2015,6,7,99,7
117195,2015,6,5,1,3
117195,2015,6,5,2,1
117195,2015,6,4,99,6
117195,2015,6,2,1,0
117195,2015,6,2,2,0
117195,2015,6,3,99,60
117195,2015,6,6,1,0
117195,2015,6,6,2,0
117195,2015,6,8,99,4
117195,2015,6,99,1,89
117195,2015,6,99,2,108
117195,2015,6,9,99,3
117195,2015,6,1,1,50
117195,2015,6,1,2,63
117238,2014,6,7,1,0
117238,2014,6,7,2,0
117238,2014,6,5,99,0
117238,2014,6,4,1,0
117238,2014,6,4,2,1
117238,2014,6,2,99,26
117238,2014,6,3,1,13
117238,2014,6,3,2,31
117238,2014,6,6,99,0
117238,2014,6,8,1,0
117238,2014,6,8,2,0
117238,2014,6,99,99,98
117238,2014,6,9,1,0
117238,2014,6,9,2,0
117238,2014,6,1,99,27
117238,2015,6,7,99,0
117238,2015,6,5,1,0
117238,2015,6,5,2,1
117238,2015,6,4,99,1
117238,2015,6,2,1,2
117238,2015,6,2,2,6
117238,2015,6,3,99,38
117238,2015,6,6,1,0
117238,2015,6,6,2,0
117238,2015,6,8,99,0
117238,2015,6,99,1,14
117238,2015,6,99,2,65
117238,2015,6,9,99,0
117238,2015,6,1,1,1
117238,2015,6,1,2,30
117247,2014,6,7,1,13
117247,2014,6,7,2,22
117247,2014,6,5,99,1
117247,2014,6,4,1,64
117247,2014,6,4,2,106
117247,2014,6,2,99,147
117247,2014,6,3,1,41
117247,2014,6,3,2,38
117247,2014,6,6,99,5
117247,2014,6,8,1,8
117247,2014,6,8,2,16
117247,2014,6,99,99,577
117247,2014,6,9,1,17
117247,2014,6,9,2,22
117247,2014,6,1,99,77
117247,2015,6,7,99,30
117247,2015,6,5,1,3
117247,2015,6,5,2,1
117247,2015,6,4,99,188
117247,2015,6,2,1,66
117247,2015,6,2,2,100
117247,2015,6,3,99,113
117247,2015,6,6,1,2
117247,2015,6,6,2,2
117247,2015,6,8,99,8
117247,2015,6,99,1,298
117247,2015,6,99,2,334
117247,2015,6,9,99,37
117247,2015,6,1,1,54
117247,2015,6,1,2,28
117274,2014,6,7,1,3
117274,2014,6,7,2,1
117274,2014,6,5,99,8
117274,2014,6,4,1,10
117274,2014,6,4,2,1
117274,2014,6,2,99,29
117274,2014,6,3,1,17
117274,2014,6,3,2,7
117274,2014,6,6,99,3
117274,2014,6,8,1,0
117274,2014,6,8,2,1
117274,2014,6,99,99,174
117274,2014,6,9,1,9
117274,2014,6,9,2,0
117274,2014,6,1,99,85
117274,2015,6,7,99,9
117274,2015,6,5,1,0
117274,2015,6,5,2,0
117274,2015,6,4,99,7
117274,2015,6,2,1,25
117274,2015,6,2,2,1
117274,2015,6,3,99,34
117274,2015,6,6,1,2
117274,2015,6,6,2,3
117274,2015,6,8,99,2
117274,2015,6,99,1,116
117274,2015,6,99,2,59
117274,2015,6,9,99,14
117274,2015,6,1,1,43
117274,2015,6,1,2,35
117520,2014,6,7,1,0
117520,2014,6,7,2,0
117520,2014,6,5,99,2
117520,2014,6,4,1,5
117520,2014,6,4,2,5
117520,2014,6,2,99,1
117520,2014,6,3,1,6
117520,2014,6,3,2,5
117520,2014,6,6,99,0
117520,2014,6,8,1,3
117520,2014,6,8,2,1
117520,2014,6,99,99,90
117520,2014,6,9,1,2
117520,2014,6,9,2,3
117520,2014,6,1,99,57
117520,2015,6,7,99,0
117520,2015,6,5,1,0
117520,2015,6,5,2,0
117520,2015,6,4,99,10
117520,2015,6,2,1,0
117520,2015,6,2,2,1
117520,2015,6,3,99,3
117520,2015,6,6,1,0
117520,2015,6,6,2,0
117520,2015,6,8,99,8
117520,2015,6,99,1,56
117520,2015,6,99,2,35
117520,2015,6,9,99,3
117520,2015,6,1,1,40
117520,2015,6,1,2,26
117548,2015,6,7,99,1
117548,2015,6,5,1,0
117548,2015,6,5,2,0
117548,2015,6,4,99,10
117548,2015,6,2,1,2
117548,2015,6,2,2,3
117548,2015,6,3,99,6
117548,2015,6,6,1,0
117548,2015,6,6,2,0
117548,2015,6,8,99,0
117548,2015,6,99,1,25
117548,2015,6,99,2,26
117548,2015,6,9,99,0
117548,2015,6,1,1,16
117548,2015,6,1,2,13
117557,2014,6,7,1,0
117557,2014,6,7,2,0
117557,2014,6,5,99,0
117557,2014,6,4,1,4
117557,2014,6,4,2,2
117557,2014,6,2,99,1
117557,2014,6,3,1,0
117557,2014,6,3,2,0
117557,2014,6,6,99,0
117557,2014,6,8,1,40
117557,2014,6,8,2,58
117557,2014,6,99,99,110
117557,2014,6,9,1,0
117557,2014,6,9,2,0
117557,2014,6,1,99,5
117557,2015,6,7,99,0
117557,2015,6,5,1,0
117557,2015,6,5,2,0
117557,2015,6,4,99,6
117557,2015,6,2,1,0
117557,2015,6,2,2,3
117557,2015,6,3,99,0
117557,2015,6,6,1,0
117557,2015,6,6,2,0
117557,2015,6,8,99,139
117557,2015,6,99,1,85
117557,2015,6,99,2,64
117557,2015,6,9,99,0
117557,2015,6,1,1,0
117557,2015,6,1,2,1
117575,2014,6,7,1,0
117575,2014,6,7,2,0
117575,2014,6,5,99,2
117575,2014,6,4,1,1
117575,2014,6,4,2,4
117575,2014,6,2,99,3
117575,2014,6,3,1,4
117575,2014,6,3,2,4
117575,2014,6,6,99,0
117575,2014,6,8,1,1
117575,2014,6,8,2,1
117575,2014,6,99,99,38
117575,2014,6,9,1,0
117575,2014,6,9,2,0
117575,2014,6,1,99,18
117575,2015,6,7,99,1
117575,2015,6,5,1,0
117575,2015,6,5,2,0
117575,2015,6,4,99,11
117575,2015,6,2,1,5
117575,2015,6,2,2,2
117575,2015,6,3,99,4
117575,2015,6,6,1,0
117575,2015,6,6,2,0
117575,2015,6,8,99,3
117575,2015,6,99,1,25
117575,2015,6,99,2,23
117575,2015,6,9,99,0
117575,2015,6,1,1,14
117575,2015,6,1,2,8
117627,2014,6,7,1,8
117627,2014,6,7,2,9
117627,2014,6,5,99,0
117627,2014,6,4,1,35
117627,2014,6,4,2,36
117627,2014,6,2,99,30
117627,2014,6,3,1,42
117627,2014,6,3,2,97
117627,2014,6,6,99,5
117627,2014,6,8,1,42
117627,2014,6,8,2,50
117627,2014,6,99,99,442
117627,2014,6,9,1,0
117627,2014,6,9,2,0
117627,2014,6,1,99,88
117627,2015,6,7,99,10
117627,2015,6,5,1,1
117627,2015,6,5,2,0
117627,2015,6,4,99,55
117627,2015,6,2,1,18
117627,2015,6,2,2,31
117627,2015,6,3,99,150
117627,2015,6,6,1,4
117627,2015,6,6,2,7
117627,2015,6,8,99,83
117627,2015,6,99,1,198
117627,2015,6,99,2,235
117627,2015,6,9,99,0
117627,2015,6,1,1,35
117627,2015,6,1,2,39
117636,2014,6,7,1,22
117636,2014,6,7,2,28
117636,2014,6,5,99,2
117636,2014,6,4,1,142
117636,2014,6,4,2,201
117636,2014,6,2,99,114
117636,2014,6,3,1,76
117636,2014,6,3,2,182
117636,2014,6,6,99,4
117636,2014,6,8,1,84
117636,2014,6,8,2,67
117636,2014,6,99,99,1492
117636,2014,6,9,1,0
117636,2014,6,9,2,1
117636,2014,6,1,99,569
117636,2015,6,7,99,60
117636,2015,6,5,1,2
117636,2015,6,5,2,1
117636,2015,6,4,99,393
117636,2015,6,2,1,24
117636,2015,6,2,2,57
117636,2015,6,3,99,276
117636,2015,6,6,1,2
117636,2015,6,6,2,0
117636,2015,6,8,99,147
117636,2015,6,99,1,583
117636,2015,6,99,2,993
117636,2015,6,9,99,1
117636,2015,6,1,1,229
117636,2015,6,1,2,384
117645,2014,6,7,1,24
117645,2014,6,7,2,23
117645,2014,6,5,99,4
117645,2014,6,4,1,84
117645,2014,6,4,2,113
117645,2014,6,2,99,142
117645,2014,6,3,1,256
117645,2014,6,3,2,378
117645,2014,6,6,99,7
117645,2014,6,8,1,2
117645,2014,6,8,2,6
117645,2014,6,99,99,1330
117645,2014,6,9,1,11
117645,2014,6,9,2,11
117645,2014,6,1,99,269
117645,2015,6,7,99,58
117645,2015,6,5,1,1
117645,2015,6,5,2,2
117645,2015,6,4,99,227
117645,2015,6,2,1,49
117645,2015,6,2,2,93
117645,2015,6,3,99,750
117645,2015,6,6,1,6
117645,2015,6,6,2,5
117645,2015,6,8,99,18
117645,2015,6,99,1,600
117645,2015,6,99,2,911
117645,2015,6,9,99,15
117645,2015,6,1,1,120
117645,2015,6,1,2,167
117672,2014,6,7,1,1
117672,2014,6,7,2,9
117672,2014,6,5,99,4
117672,2014,6,4,1,16
117672,2014,6,4,2,10
117672,2014,6,2,99,6
117672,2014,6,3,1,21
117672,2014,6,3,2,18
117672,2014,6,6,99,4
117672,2014,6,8,1,4
117672,2014,6,8,2,6
117672,2014,6,99,99,202
117672,2014,6,9,1,13
117672,2014,6,9,2,4
117672,2014,6,1,99,86
117672,2015,6,7,99,13
117672,2015,6,5,1,0
117672,2015,6,5,2,2
117672,2015,6,4,99,27
117672,2015,6,2,1,1
117672,2015,6,2,2,4
117672,2015,6,3,99,26
117672,2015,6,6,1,0
117672,2015,6,6,2,3
117672,2015,6,8,99,3
117672,2015,6,99,1,80
117672,2015,6,99,2,82
117672,2015,6,9,99,10
117672,2015,6,1,1,42
117672,2015,6,1,2,31
117690,2014,6,7,1,10
117690,2014,6,7,2,7
117690,2014,6,5,99,1
117690,2014,6,4,1,38
117690,2014,6,4,2,47
117690,2014,6,2,99,75
117690,2014,6,3,1,144
117690,2014,6,3,2,241
117690,2014,6,6,99,9
117690,2014,6,8,1,1
117690,2014,6,8,2,1
117690,2014,6,99,99,687
117690,2014,6,9,1,7
117690,2014,6,9,2,9
117690,2014,6,1,99,97
117690,2015,6,7,99,21
117690,2015,6,5,1,1
117690,2015,6,5,2,0
117690,2015,6,4,99,95
117690,2015,6,2,1,22
117690,2015,6,2,2,41
117690,2015,6,3,99,454
117690,2015,6,6,1,4
117690,2015,6,6,2,1
117690,2015,6,8,99,14
117690,2015,6,99,1,292
117690,2015,6,99,2,479
117690,2015,6,9,99,16
117690,2015,6,1,1,40
117690,2015,6,1,2,62
117706,2014,6,7,1,18
117706,2014,6,7,2,23
117706,2014,6,5,99,2
117706,2014,6,4,1,94
117706,2014,6,4,2,113
117706,2014,6,2,99,73
117706,2014,6,3,1,243
117706,2014,6,3,2,343
117706,2014,6,6,99,0
117706,2014,6,8,1,2
117706,2014,6,8,2,3
117706,2014,6,99,99,1427
117706,2014,6,9,1,26
117706,2014,6,9,2,30
117706,2014,6,1,99,457
117706,2015,6,7,99,57
117706,2015,6,5,1,1
117706,2015,6,5,2,2
117706,2015,6,4,99,214
117706,2015,6,2,1,45
117706,2015,6,2,2,49
117706,2015,6,3,99,714
117706,2015,6,6,1,0
117706,2015,6,6,2,2
117706,2015,6,8,99,17
117706,2015,6,99,1,685
117706,2015,6,99,2,1018
117706,2015,6,9,99,67
117706,2015,6,1,1,207
117706,2015,6,1,2,328
117715,2014,6,7,1,1
117715,2014,6,7,2,2
117715,2014,6,5,99,1
117715,2014,6,4,1,3
117715,2014,6,4,2,6
117715,2014,6,2,99,279
117715,2014,6,3,1,23
117715,2014,6,3,2,95
117715,2014,6,6,99,1
117715,2014,6,8,1,1
117715,2014,6,8,2,0
117715,2014,6,99,99,434
117715,2014,6,9,1,5
117715,2014,6,9,2,11
117715,2014,6,1,99,6
117715,2015,6,7,99,12
117715,2015,6,5,1,0
117715,2015,6,5,2,1
117715,2015,6,4,99,10
117715,2015,6,2,1,77
117715,2015,6,2,2,268
117715,2015,6,3,99,194
117715,2015,6,6,1,0
117715,2015,6,6,2,1
117715,2015,6,8,99,2
117715,2015,6,99,1,139
117715,2015,6,99,2,451
117715,2015,6,9,99,22
117715,2015,6,1,1,0
117715,2015,6,1,2,3
117724,2014,6,7,1,6
117724,2014,6,7,2,6
117724,2014,6,5,99,1
117724,2014,6,4,1,47
117724,2014,6,4,2,29
117724,2014,6,2,99,326
117724,2014,6,3,1,457
117724,2014,6,3,2,314
117724,2014,6,6,99,4
117724,2014,6,8,1,5
117724,2014,6,8,2,10
117724,2014,6,99,99,1360
117724,2014,6,9,1,44
117724,2014,6,9,2,18
117724,2014,6,1,99,93
117724,2015,6,7,99,26
117724,2015,6,5,1,2
117724,2015,6,5,2,0
117724,2015,6,4,99,91
117724,2015,6,2,1,133
117724,2015,6,2,2,187
117724,2015,6,3,99,884
117724,2015,6,6,1,1
117724,2015,6,6,2,2
117724,2015,6,8,99,16
117724,2015,6,99,1,834
117724,2015,6,99,2,675
117724,2015,6,9,99,52
117724,2015,6,1,1,88
117724,2015,6,1,2,27
117733,2014,6,7,1,4
117733,2014,6,7,2,16
117733,2014,6,5,99,3
117733,2014,6,4,1,50
117733,2014,6,4,2,84
117733,2014,6,2,99,70
117733,2014,6,3,1,203
117733,2014,6,3,2,358
117733,2014,6,6,99,2
117733,2014,6,8,1,0
117733,2014,6,8,2,4
117733,2014,6,99,99,1258
117733,2014,6,9,1,15
117733,2014,6,9,2,44
117733,2014,6,1,99,405
117733,2015,6,7,99,29
117733,2015,6,5,1,3
117733,2015,6,5,2,0
117733,2015,6,4,99,165
117733,2015,6,2,1,29
117733,2015,6,2,2,48
117733,2015,6,3,99,748
117733,2015,6,6,1,0
117733,2015,6,6,2,0
117733,2015,6,8,99,8
117733,2015,6,99,1,591
117733,2015,6,99,2,1044
117733,2015,6,9,99,89
117733,2015,6,1,1,188
117733,2015,6,1,2,328
117751,2014,6,7,1,9
117751,2014,6,7,2,6
117751,2014,6,5,99,2
117751,2014,6,4,1,24
117751,2014,6,4,2,11
117751,2014,6,2,99,8
117751,2014,6,3,1,22
117751,2014,6,3,2,16
117751,2014,6,6,99,3
117751,2014,6,8,1,14
117751,2014,6,8,2,4
117751,2014,6,99,99,360
117751,2014,6,9,1,8
117751,2014,6,9,2,4
117751,2014,6,1,99,229
117751,2015,6,7,99,14
117751,2015,6,5,1,1
117751,2015,6,5,2,1
117751,2015,6,4,99,35
117751,2015,6,2,1,9
117751,2015,6,2,2,9
117751,2015,6,3,99,30
117751,2015,6,6,1,1
117751,2015,6,6,2,1
117751,2015,6,8,99,30
117751,2015,6,99,1,210
117751,2015,6,99,2,148
117751,2015,6,9,99,13
117751,2015,6,1,1,126
117751,2015,6,1,2,88
117788,2014,6,7,1,8
117788,2014,6,7,2,8
117788,2014,6,5,99,0
117788,2014,6,4,1,56
117788,2014,6,4,2,107
117788,2014,6,2,99,104
117788,2014,6,3,1,181
117788,2014,6,3,2,319
117788,2014,6,6,99,0
117788,2014,6,8,1,23
117788,2014,6,8,2,40
117788,2014,6,99,99,1073
117788,2014,6,9,1,8
117788,2014,6,9,2,20
117788,2014,6,1,99,199
117788,2015,6,7,99,28
117788,2015,6,5,1,1
117788,2015,6,5,2,0
117788,2015,6,4,99,177
117788,2015,6,2,1,41
117788,2015,6,2,2,61
117788,2015,6,3,99,570
117788,2015,6,6,1,0
117788,2015,6,6,2,0
117788,2015,6,8,99,62
117788,2015,6,99,1,458
117788,2015,6,99,2,749
117788,2015,6,9,99,29
117788,2015,6,1,1,95
117788,2015,6,1,2,143
117803,2014,6,7,1,0
117803,2014,6,7,2,1
117803,2014,6,5,99,0
117803,2014,6,4,1,6
